GAdenoma	GCarcinoma	GQuimio
33001_s_at	6.54031559263979	6.54986776546529	6.51814163273834
33002_at	7.69003775067011	7.87809020775369	7.72319005180019
33003_at	5.71070432925888	5.53999038731422	5.57629379267418
33004_g_at	7.07072501213503	7.06265058945642	7.03735616972141
33005_at	6.52733001839571	6.44242951758201	6.60454829387331
33006_at	5.66048150020284	5.7147039530817	5.73318460657131
33007_at	6.58224960248035	6.55213129501657	6.58103375427909
33008_at	6.19074832619236	6.04639596637082	6.06975786664098
33009_at	4.71945761315841	5.11013111669978	4.8655803551168
33010_at	6.21812112654939	6.23729697957259	6.18675098737194
33012_at	5.52677483788061	6.07283008042292	5.6287984345513
33013_at	5.18264039490884	5.25316353825713	5.20602348741182
33014_at	5.54709211184908	5.65515602537493	5.4936329450515
33018_at	3.96723033290879	4.28954471347294	3.91008044433233
33019_at	5.06636069822588	4.94080507838809	4.9960294657698
33020_at	7.48470347202651	7.44682201670751	7.53690033113254
33021_at	5.43493901558532	5.34507920918603	5.5293328718229
33022_at	6.50040306177618	6.52365893131746	6.46045826021613
33023_at	4.7114529091939	4.98210815380692	4.75742026880336
33024_at	6.18666076051171	6.18886574773557	6.20373331105024
33025_at	7.00749646887106	7.08881070933337	6.97864499025705
33026_at	4.21265867705623	4.27233731493096	4.33434228471698
33028_at	7.08116763911494	7.09959917837997	7.0540850660671
33029_at	6.94608602646701	6.94937736136284	6.92510624887567
33030_at	6.75279221334145	6.69381945730505	6.78335889997707
33031_at	4.76264567987933	4.75656154476383	4.75290902477137
33032_r_at	2.79164152080714	2.77130789851749	2.73616622431801
33033_at	6.68564088450574	6.79330874741964	6.71028770007608
33034_at	8.68901148973747	8.69086112774342	8.66971363709172
33036_at	2.97337301653033	3.05825888594459	3.00637711969402
33037_at	6.65951620211418	6.43196867060415	6.65900048934159
33038_at	4.85953931711377	4.9309549547929	4.83143866955427
33039_at	3.17896829118705	3.28872101015897	3.1761953970016
33040_at	5.32602182828985	5.40056090078392	5.26553963308448
33041_at	5.45152626531199	5.41970972308529	5.40818403661887
33042_r_at	3.557750185697	3.55613230094883	3.49943035538448
33043_at	6.63213375491553	6.54547896298536	6.60936528429976
33044_f_at	5.57240711036963	5.52559507171864	5.57814660191246
33045_r_at	7.71074427672279	7.77916880363011	7.73652527719632
33046_f_at	6.00691171675345	6.1968308749677	5.99467626130483
33048_at	6.78111021329614	6.75574624833116	6.74076147221698
33049_at	4.42935453443275	4.44427202434416	4.41360249176707
33050_at	5.00306820624902	4.93994296025981	5.03463716729282
33051_at	3.17014682332566	3.53519802803043	3.09282230363483
33052_at	6.66936579546421	6.64361240319061	6.62858619337093
33053_at	4.28718676855589	4.38270021619783	4.37844485955814
33054_at	6.63479506134327	6.56774358676041	6.70342415576756
33055_at	4.48673644895997	4.40267853679357	4.45154167953114
33056_at	6.00459134466628	6.00836054841768	5.94884548460702
33057_g_at	4.67303616984296	4.73102672661879	4.70346905863756
33058_at	8.66734916998313	8.7015267499106	8.71556518868404
33059_at	4.00311333522677	4.14746514908489	3.86262306209451
33060_g_at	6.07519826227229	6.07780278846511	5.99518504200158
33061_at	6.0376389124375	5.9940935390841	6.05288269170689
33062_at	6.02808123866144	5.91681463926306	5.88214036930157
33063_at	5.37063881537266	5.46575751279118	5.40705233654376
33064_at	7.63857701668534	7.76634847408567	7.70303329288966
33065_at	6.06894044087767	6.08326988867919	6.05752734224585
33066_at	5.39848410780178	5.37575826538535	5.33592830438021
33067_at	6.27982263584369	6.29498188258668	6.25854351313511
33068_f_at	4.23122136658865	4.4351887793548	4.14521903013311
33069_f_at	7.25158281897914	7.20757331632403	7.31250274584424
33070_at	7.90816235661941	7.71124820510284	7.94070618857858
33072_at	6.61426021894642	6.66534774927732	6.70786192581306
33073_at	5.6089702457231	5.47198406753635	5.52505334297024
33074_g_at	4.3177072780093	4.30745341815707	4.31682714704726
33075_at	3.55838825259411	3.58716678660391	3.59289126591018
33076_at	2.91711889262246	3.01716778665478	2.90308140751748
33077_at	6.31295314445279	6.4031542822841	6.2979490017043
33078_at	7.09710604056269	7.17466520959434	7.10245240864031
33079_at	5.14912270004882	5.46612403422768	5.17477625343282
33080_s_at	8.16564067273041	8.22304603329706	8.23727443836964
33081_at	6.97939199516192	7.18027302495588	7.01503191961527
33082_at	6.38910555849064	6.39443974183325	6.43244348932591
33083_at	4.52217985985339	4.78731566884387	4.59233447242392
33084_at	5.93528191260785	6.07083783259146	5.94847445313749
33085_at	7.12064961115473	7.22908952787761	7.12352348684603
33086_at	6.79360359906215	6.83106060556897	6.75337305109511
33087_s_at	5.17812047034786	5.3041437010803	5.16829437880144
33088_at	4.34847441619233	4.52843237649447	4.43587275953084
33089_s_at	6.82240776669162	6.96997395729571	6.8531921306415
33090_at	9.65218032669872	9.60796342866426	9.69726108631473
33091_at	6.37291569704605	6.46264982280928	6.4435734997804
33093_at	4.98696809959741	5.06469769760818	5.06749977106197
33094_s_at	5.56573541237963	5.5752645394348	5.56698378881407
33095_i_at	4.35696746060749	4.51668384576947	4.42408410466264
33096_r_at	6.87855196813675	7.0250137213209	6.90279001754761
33097_at	5.89035756836024	5.94031248598045	5.96173154307614
33099_at	6.66651935288198	6.76819433997359	6.68578313745927
331_at	7.13456070696543	7.06327511201012	7.13259958114344
33100_at	4.8240783849578	4.81019318338901	4.82670647562233
33101_g_at	6.29897930254873	6.34481980699121	6.33480754913057
33104_at	5.03208054406684	5.07658083009094	5.02220077581702
33106_at	6.29916104667028	6.56736397210351	6.34788508679015
33108_i_at	4.78779858559862	4.72565028413328	4.84815556117257
33109_f_at	7.0441246904391	7.0813034479271	7.08647644538937
33110_at	7.88924380757654	7.9058494024255	7.83824043927862
33111_at	7.25186481405946	7.060306759779	7.17978307242238
33112_at	4.11239015317715	4.16185968440161	4.09524986243714
33114_f_at	4.07931006583001	4.11779091889157	4.01057005203122
33115_at	7.17958643031156	7.11785043451951	6.95383617249445
33119_at	3.74571290842574	3.75392780344696	3.71735066120871
33122_at	7.62617707594889	7.65879348512859	7.5811395032719
33127_at	5.97842638276062	6.00173399616326	5.78794640658705
33128_s_at	6.09547318243528	6.56701272307104	6.22225494475365
33129_at	6.67081273459956	6.78851706630859	6.65973766026308
33130_at	4.57166575506883	5.45584543205002	4.81087800934672
33135_at	6.90266364916951	7.17216023192659	6.91473125679781
33138_at	4.47422370869514	4.55530209253065	4.4911447774123
33141_at	8.42867871189857	8.37006680850849	8.25765569562044
33142_at	6.88554984789058	6.98222660688531	6.95452807185091
33144_at	6.96559068644734	6.94784927457505	6.94801992615623
33145_at	5.8791936208475	6.16565759818265	5.93193798372232
33147_at	4.98143465990627	5.11313442363371	4.9071617273309
33152_at	3.92814677181804	4.3917317367256	4.10482782918745
33153_at	6.15045760800302	6.18274893718869	6.14902589170024
33155_at	7.28627953022513	7.27800038245881	7.24488548500954
33156_at	6.41461748030007	6.47225711880771	6.38397368234744
33157_at	4.75128630644346	4.64027249622567	4.68691944962825
33159_at	6.19686608891297	6.17614502244665	6.15780441542512
33160_at	5.75096221428123	5.83817652372257	5.72757751728096
33161_at	9.31691346066416	8.93467500250148	9.12191815959608
33163_r_at	4.38499888044162	4.50551950296947	4.4829958636458
33165_at	5.39087147940462	5.42350870291468	5.26568528334109
33166_at	5.22250770069345	5.25033808828941	5.15570564001245
33167_r_at	4.20538333448769	4.3511366088925	4.19772626096598
33171_s_at	4.00874746673495	4.033477033662	3.92963619187994
33172_at	6.03031298807866	6.21704896608947	6.14129565007914
33174_s_at	4.02732006028717	4.05003788031768	3.931716241153
33176_at	5.85827078339976	6.00513987919444	5.81454684206711
33177_at	7.14983333165557	7.23921680858324	7.20103153499775
33179_at	5.16590688542706	5.23855342109614	5.1345496041215
33181_at	3.35497656566761	3.25407563152335	3.2768219064953
33183_at	7.17881965376768	7.3413272943043	7.20853289156224
33184_at	7.13615126736718	7.16863111950633	7.11561260760018
33185_at	4.9420830291207	4.83123585624732	4.94988581390267
33187_r_at	3.14016887474437	2.91935809435556	3.023698923992
33189_at	4.73428141036889	4.50930081537751	4.64049107843955
33190_g_at	4.89081793333313	4.84105915330857	4.80053764573287
33194_at	4.40421081681204	4.47947606309482	4.3829746141962
33195_at	5.71585987697113	5.77910628334541	5.60554609670641
33196_at	6.56751161580138	6.40858686130363	6.45098277453404
33197_at	7.03608929762585	6.88049155809893	7.01067131283412
33199_at	4.04167552933587	3.84131113388305	3.87820688417386
332_at	5.26745495808301	5.34685357717476	5.28869283455148
33200_at	8.11112934139673	8.20133302997465	8.12488940963232
33201_at	6.80099891931698	6.7973350111564	6.79972997510798
33202_f_at	6.58602362022199	6.37457460218972	6.37822297566825
33203_s_at	5.6723121721541	5.80606083413846	5.66784269920529
33204_at	5.49690500742107	5.52279008939537	5.51185972839932
33208_at	4.19735000276513	4.31122887825464	4.20589666331215
33209_at	5.65073739313981	5.90160107756793	5.69658763694732
33210_at	5.92740477887636	6.0930528959117	5.86360746982494
33211_at	8.0108399851634	8.00774276686272	7.99296041027662
33216_at	6.44796853279631	6.62460154446493	6.49276420025382
33217_at	4.10377886716268	4.2394413524454	4.15648070431877
33224_at	7.96881233523109	8.1250023502155	8.03461037737668
33226_at	8.10556542991207	7.91188265162125	7.96947171002827
33231_at	6.99582292687899	6.96117985150539	6.92276978921629
33233_at	4.78309924282756	5.08492915700699	4.94628558070123
33238_at	6.92512864498894	7.17101677608042	7.14393679766666
33239_at	3.7336647588525	3.47140804377828	3.62026610449483
33241_at	4.37072135967859	5.11009559897116	4.68346491518619
33245_at	5.94516705487943	6.86220443723371	6.24519739638349
33246_at	6.15820166803778	6.19033934331403	6.11095994686939
33257_at	6.41227346267648	6.46669242190737	6.31188498005797
33259_at	3.7978303877146	3.81753274385001	3.72698436076758
33262_at	5.69077041093127	6.39446506303901	5.98431433279572
33269_at	7.62895011304856	7.60122476562915	7.51776268622258
33276_at	4.3963983150018	4.43198200054772	4.37299429046512
33277_at	8.63097261850292	8.58734590745782	8.65623036484362
33280_r_at	5.69928953716125	5.48120916141059	5.68837305602473
33282_at	8.13866526502004	9.04667953336355	8.35123077167587
33284_at	6.18072157229608	6.17050289765958	6.15634094781727
33285_i_at	4.23804191856146	5.20328947192375	4.42903812625273
33286_at	6.84790553539371	6.88150691715089	6.76974634096872
33287_at	8.25386632998663	8.4045354807431	8.24791290573295
33292_at	7.50528250517724	7.52573914204672	7.33525037022285
33293_at	8.36852795651223	8.34239347723494	8.38702223577924
33298_at	3.91928050706701	4.1143349009288	3.95534795222938
33304_at	6.83435362988062	7.93296536090451	7.17561877470725
33310_at	3.47126589310982	3.5902356514858	3.44068223602145
33311_at	7.62424061694774	7.65343803533643	7.59396949312145
33312_at	5.86166677373374	5.95094638438327	5.857341586682
33313_g_at	4.44388627195264	4.6144861552607	4.5203677918261
33319_at	8.66936655885917	8.7175379718545	8.6401321838276
33320_at	3.53387367076548	4.046722035871	3.70457513642042
33321_r_at	7.60993366475278	7.70747467003357	7.58969247565409
33324_s_at	3.55886297382467	4.42506293901394	3.80941603611362
33330_at	5.9768075366352	5.92189557942938	5.8971094292948
33331_at	7.0052075919677	7.75721776344668	7.21533350111814
33332_at	7.86987761183505	6.98662177441178	7.35738374232783
33335_at	7.13338277384966	7.08224069170099	7.01207450047048
33336_at	7.64534629771419	7.60855256515429	7.62546901202843
33344_at	4.31067431774455	4.32824345775275	4.32274562763526
33356_at	4.49157877774892	4.43964606539382	4.48805365522001
33359_at	5.46464105228708	5.24135138901727	5.50586290763174
33364_at	4.92112103265895	5.20517346745814	5.14747069118745
33366_at	7.20516749277701	7.23768397330927	7.06254101901698
33375_at	5.53545653874763	6.02448371729696	5.60522958058618
33376_at	4.24768956713496	4.18894611247486	4.22005591807451
33377_at	6.29507305998791	6.06294490579856	6.18434144579761
33379_at	3.82947062508933	3.88491868275783	3.78065693095851
33382_at	6.45724351090347	6.66397585636716	6.58945467501969
33383_f_at	6.11055398915515	5.98988194790828	6.01542307486939
33384_at	4.0064392885212	4.07328745703159	4.01994394656533
33390_at	7.27974573531155	7.9563364881797	7.72590081979835
33391_r_at	8.10136755141892	8.07285273474878	8.14611612522575
33395_at	8.4827271284028	8.5426265912467	8.44955135664876
334_s_at	5.38181231667655	5.18444444546462	5.34099936288839
33400_r_at	3.12275111269975	3.30542466768234	3.12039987814118
33401_at	5.24357028675736	5.25368578115297	5.33861512154759
33410_at	5.27527666728568	5.92417609749572	5.3613444103644
33416_at	7.55139141831369	7.57397755662542	7.47214154041497
33419_at	4.3044194212599	4.51093518891302	4.40362767174332
33428_s_at	6.39233101271183	6.58958190280096	6.45295988485099
33430_at	6.46650827887731	6.4492026035939	6.37158442455014
33445_at	4.81912656308492	4.82574289000723	4.68169443580244
33449_at	7.83942673356283	7.9246105933261	7.89176875170964
33450_at	6.44480695492804	6.461968214149	6.45991282912343
33455_at	4.42962660565102	4.51005633439833	4.39254030141754
33459_at	6.50356500900367	6.56086724367135	6.52630678377516
33460_at	4.80968985766783	4.6250034504753	4.65934339707259
33461_at	4.17813194022255	4.43519446949739	4.45364409717485
33462_at	4.01525454204902	3.61809360249833	3.78101548477686
33464_at	5.48795321928828	5.44410646844736	5.477010144835
33467_at	7.54727065944638	7.66697853880789	7.60947800687982
33469_r_at	5.16487198948482	5.33515670179461	5.19597924733344
33473_at	3.81241748848753	3.50237089525965	3.48291366278145
33474_at	6.51490317673125	6.28617683362966	6.4776623824671
33475_at	6.19813332131062	6.22646949682231	6.14517878784889
33476_at	4.30061369399971	4.30159743237796	4.25390808276703
33477_at	4.75621947749682	4.62061285716528	4.67020064795578
33478_at	3.35970884301227	3.58289224945779	3.30996311782996
33479_g_at	3.03097005666103	3.15324493039617	3.01755936581562
33480_at	6.04394732409768	6.18493514980282	6.04213924498735
33481_at	4.51682462153817	4.62946678202353	4.47045922272835
33482_at	6.24803861537297	6.26136136454884	6.28614396378284
33483_at	4.94247555530051	6.53115874659002	5.42247468210411
33486_at	3.55042300166519	3.5511893912904	3.47907178036652
33487_at	5.26088492727439	5.44103588175231	5.21343554711384
33489_at	5.89187954958185	5.90766406388086	5.87978971560518
33490_at	3.65733763474039	4.02223059190801	3.78457199310357
33491_at	2.83483504511885	2.90607456089882	2.80353111962383
33492_at	4.41486712118809	4.37989204162488	4.37711399420195
33495_at	5.41789328536254	5.31367732112485	5.44801230508857
33496_at	3.56259164984186	3.57332469461362	3.57811720128711
33497_at	5.48976768370165	5.64256294511429	5.51293127537121
33498_at	4.1353602199386	4.23318902972583	4.13295222571816
335_r_at	10.7741304871827	10.6841986836549	10.7677230052327
33502_at	3.5866711984026	3.61242539269449	3.56664863522263
33503_at	7.76196155095341	7.91392207512857	7.82978879970517
33504_at	5.54670871716923	5.32266352298405	5.36046348707949
33506_at	6.13964695338767	6.22444602385091	6.12439323378885
33507_g_at	4.11984015272876	4.62701733473667	4.25921437090214
33508_at	5.16745365873088	5.46320946757195	5.26101856569192
33509_at	4.39163906911643	4.39745841966884	4.29880474969737
33510_s_at	7.14267011972651	7.23325473769259	7.21046451121045
33511_at	3.7163312966256	3.75467009935801	3.69201507666158
33512_at	6.8910001920075	7.0693811734996	6.9567529635382
33513_at	4.56018477834851	4.79362756844475	4.7042875912842
33514_at	5.59180431017841	5.63094177999092	5.60141561148541
33515_at	5.93524055413722	5.89542221663334	5.97399060886056
